Title,Author,ASIN,Publisher,Publication date,Language,File size,Text-to-Speech,Enhanced typesetting,X-Ray,Word Wise,Print length,Lending,Best Sellers Rank,Customer Reviews
"Master Your Mind: The 21-Day Mental Makeover To Master Your Emotions, Reduce Stress, Manage Your Feelings, And Find Peace In The Everyday",Jenny Taylor,B07R6P7K39,,"April 28, 2019",English,3997 KB,Enabled,Enabled,Not Enabled,Enabled,76 pages,Enabled,"#24 in Utilitarianism Philosophy(https://www.amazon.com/gp/bestsellers/digital-text/157459011/ref=pd_zg_hrsr_digital-text), #65 in Nursing Home & Community Care(https://www.amazon.com/gp/bestsellers/digital-text/157216011/ref=pd_zg_hrsr_digital-text), #97 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text)","5.0 out of 5 stars, 6 ratings"
Parent Program -A Guide for Raising Drug-free Youth,,B003N3V4II,"Princeton Health Press (May 18, 2010)","May 18, 2010",English,2129 KB,Enabled,Enabled,Not Enabled,Enabled,86 pages,Enabled,"#93 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #125 in Parenting & Child Development(https://www.amazon.com/gp/bestsellers/digital-text/157608011/ref=pd_zg_hrsr_digital-text), #471 in Parenting Teenagers (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157620011/ref=pd_zg_hrsr_digital-text)","None, None"
Dropping Weight With Just Walking: How Walking Changed My Life (Guide To Lose Weight And Fat By Just Power Walking),,B08DKDXCN5,,"July 23, 2020",English,10757 KB,Enabled,Enabled,Not Enabled,Enabled,57 pages,Enabled,"#77 in Walking for Exercise(https://www.amazon.com/gp/bestsellers/digital-text/11717428011/ref=pd_zg_hrsr_digital-text), #95 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #515 in Walking (Books)(https://www.amazon.com/gp/bestsellers/books/4651/ref=pd_zg_hrsr_books)","4.0 out of 5 stars, 17 ratings"
Sunset Beach (Blue Haven Book 2),Jacquie Biggar,B084GLP5DJ,"Wavefront Publishing; 2nd edition (March 20, 2020)","March 20, 2020",English,4596 KB,Enabled,Enabled,Not Enabled,Enabled,162 pages,Enabled,"#94 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #444 in Fatherhood (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157595011/ref=pd_zg_hrsr_digital-text), #473 in Parenting Teenagers (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157620011/ref=pd_zg_hrsr_digital-text)","4.4 out of 5 stars, 17 ratings"
"The Habit Switch: How Little Changes Can Produce Massive Results for Your Health, Diet and Energy Levels by Introducing Incremental Mini Habits",Mr Romney T  Nelson,B086H44XJS,"The Life Graduate (March 26, 2020)","March 26, 2020",English,350 KB,Enabled,Enabled,Not Enabled,Enabled,186 pages,Enabled,"#92 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #166 in Healthy Diets(https://www.amazon.com/gp/bestsellers/digital-text/156454011/ref=pd_zg_hrsr_digital-text), #193 in Eating Disorders (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156492011/ref=pd_zg_hrsr_digital-text)","4.9 out of 5 stars, 18 ratings"
Self-Confidence: The 21-Day Self-Confidence Challenge: An easy and step-by-step approach to overcome self-doubt & low self-esteem and start developing ... acceptance) (21-Day Challenges Book 9),21 Day Challenges,B013M6L1KQ,,"August 7, 2015",English,2515 KB,Enabled,Enabled,Not Enabled,Enabled,49 pages,Not Enabled,"#91 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #169 in Journal Writing(https://www.amazon.com/gp/bestsellers/digital-text/156568011/ref=pd_zg_hrsr_digital-text), #595 in Job Hunting (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/154842011/ref=pd_zg_hrsr_digital-text)","4.4 out of 5 stars, 26 ratings"
Weight loss:The 7 Keys To Body Transformation: weight loss & Keto for women over 50 : weight loss for all,Joel  Wiedman,B08YS25RR7,"Moo weight loss (March 11, 2021)","March 11, 2021",English,1371 KB,Enabled,Enabled,Not Enabled,Not Enabled,63 pages,Enabled,"#30 in Digestive Organ Diseases (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157174011/ref=pd_zg_hrsr_digital-text), #62 in Irritable Bowel Syndrome (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717400011/ref=pd_zg_hrsr_digital-text), #65 in Pilates (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717422011/ref=pd_zg_hrsr_digital-text)","None, None"
Identifying and Healing Childhood Sexual Abuse: Experience an In-depth Look at the Devastating After-Effects of Childhood Sexual Abuse. Bring Healing to ... for their Family. (Victory Over Abuse),,B01N5CKBRF,"Millennium Press; 1st edition (December 5, 2016)","December 5, 2016",English,4631 KB,Enabled,Enabled,Not Enabled,Enabled,579 pages,Enabled,"#32 in Counseling Children(https://www.amazon.com/gp/bestsellers/digital-text/156521011/ref=pd_zg_hrsr_digital-text), #37 in Adolescent Counseling(https://www.amazon.com/gp/bestsellers/digital-text/156520011/ref=pd_zg_hrsr_digital-text), #47 in Teen & Young Adult Sexual Abuse(https://www.amazon.com/gp/bestsellers/books/15356811/ref=pd_zg_hrsr_books)","4.4 out of 5 stars, 7 ratings"
You 1 Anxiety 0: Win your life back from fear and panic,Jodi Aman,B06XZQVSJ5,"Ja'Love Books; 2nd edition (April 1, 2017)","April 1, 2017",English,2877 KB,Enabled,Enabled,Not Enabled,Enabled,252 pages,Enabled,"#81 in Teen & Young Adult Depression Nonfiction eBooks(https://www.amazon.com/gp/bestsellers/digital-text/7006635011/ref=pd_zg_hrsr_digital-text), #89 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #192 in Teen & Young Adult Self Esteem eBooks(https://www.amazon.com/gp/bestsellers/digital-text/7006680011/ref=pd_zg_hrsr_digital-text)","4.5 out of 5 stars, 101 ratings"
Vegan Bodybuilding: The 4-Week Dream Body with Raw Vegan Diet and Bodybuilding (Raw Vegan Bodybuilding),John Williams,B00T31E0TE,"Vegan Bodybuilding (February 1, 2015)","February 1, 2015",English,3057 KB,Enabled,Enabled,Not Enabled,Enabled,160 pages,Enabled,"#87 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #118 in Ab Workouts (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717417011/ref=pd_zg_hrsr_digital-text), #135 in Vegan Diets (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717371011/ref=pd_zg_hrsr_digital-text)","3.7 out of 5 stars, 54 ratings"
"How to Help Your Depressed Teen: Parent's Guide to Understanding, Managing and Defeating Teen Depression","Kay Walker, Andy Walker",B01LZQY8EY,"Cyberwalker Digital LLC; 1st edition (September 16, 2016)","September 16, 2016",English,1612 KB,Enabled,Enabled,Not Enabled,Enabled,76 pages,Enabled,"#84 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #194 in Teen Health (Books)(https://www.amazon.com/gp/bestsellers/books/6511978011/ref=pd_zg_hrsr_books), #549 in Children's Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717443011/ref=pd_zg_hrsr_digital-text)","4.3 out of 5 stars, 5 ratings"
The Home Workout Plan for Beginners: A Simple At-Home Exercise Guide to Getting in Shape & Losing Weight,Dale L. Roberts,B01LWMG7RW,"One Jacked Monkey, LLC; 2nd edition (September 27, 2016)","September 27, 2016",English,4345 KB,Enabled,Enabled,Not Enabled,Enabled,58 pages,Enabled,"#86 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #111 in Ab Workouts (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717417011/ref=pd_zg_hrsr_digital-text), #138 in Aerobics (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156482011/ref=pd_zg_hrsr_digital-text)","3.8 out of 5 stars, 17 ratings"
Perfectly Imperfect Parenting - Connection Not Perfection,Mary O'Kane,B08ZV54D79,"Orla Kelly Publishing (March 28, 2021)","March 28, 2021",English,4611 KB,Enabled,Enabled,Not Enabled,Enabled,249 pages,Enabled,"#63 in Child Discipline(https://www.amazon.com/gp/bestsellers/digital-text/157614011/ref=pd_zg_hrsr_digital-text), #83 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #85 in Parenting Morals & Responsibility(https://www.amazon.com/gp/bestsellers/digital-text/157618011/ref=pd_zg_hrsr_digital-text)","None, None"
Getting COMFY: Your Morning Guide to Daily Happiness,Jordan Gross,B079DX26HS,,"January 28, 2018",English,275 KB,Enabled,Enabled,Enabled,Enabled,129 pages,Enabled,"#75 in Volunteer Work (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/154848011/ref=pd_zg_hrsr_digital-text), #85 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #157 in Journal Writing(https://www.amazon.com/gp/bestsellers/digital-text/156568011/ref=pd_zg_hrsr_digital-text)","4.7 out of 5 stars, 98 ratings"
Understanding Girls With AD/HD,"&, more",B001TOCBJY,"Advantage Books; 1st edition (June 1, 1999)","June 1, 1999",English,2961 KB,Enabled,Not Enabled,Not Enabled,Not Enabled,293 pages,Not Enabled,"#81 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #319 in Pediatrics (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157280011/ref=pd_zg_hrsr_digital-text), #319 in Child Psychology (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156517011/ref=pd_zg_hrsr_digital-text)","4.3 out of 5 stars, 86 ratings"
"Intuitive Eating for Teens: The Teenagers Guide To Stop Dieting, Overcome Eating Disorders, Emotional and Binge Eating. Look and Feel Great with Anti-Diet, Healthy Recipes for Natural Weight Loss",,B08G1WWGRH,,"August 16, 2020",English,25769 KB,Enabled,Enabled,Not Enabled,Enabled,94 pages,Enabled,"#82 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #175 in Eating Disorders (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156492011/ref=pd_zg_hrsr_digital-text), #207 in Nutrition of Vitamins & Supplements(https://www.amazon.com/gp/bestsellers/digital-text/156500011/ref=pd_zg_hrsr_digital-text)","4.7 out of 5 stars, 29 ratings"
"Kettlebell Training for Beginners: The Basics: Swings, Snatches, Get Ups, and More (Jade Mountain Workout Series Book 3)",Whit McClendon,B07KGLN466,"Rolling Scroll Publishing (November 13, 2018)","November 13, 2018",English,4142 KB,Enabled,Enabled,Not Enabled,Enabled,63 pages,Enabled,"#78 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #107 in Ab Workouts (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717417011/ref=pd_zg_hrsr_digital-text), #145 in Quick Workouts (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717424011/ref=pd_zg_hrsr_digital-text)","3.8 out of 5 stars, 40 ratings"
"Your Child's Health: The Parents' One-Stop Reference Guide to: Symptoms, Emergencies, Common Illnesse s, Behavior Problems, and Healthy Development",Barton D. Schmitt,B00BRUQ6MS,"Bantam; Revised and Updated ed. edition (April 3, 2013)","April 3, 2013",English,4964 KB,Enabled,Enabled,Not Enabled,Enabled,722 pages,Not Enabled,"#80 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #176 in Parenting Reference(https://www.amazon.com/gp/bestsellers/digital-text/157621011/ref=pd_zg_hrsr_digital-text), #247 in Twins & Multiples Parenting(https://www.amazon.com/gp/bestsellers/books/916610/ref=pd_zg_hrsr_books)","4.7 out of 5 stars, 216 ratings"
"Autism: Parenting an Autistic Teenage Boy, Teenagers With Autism Spectrum Disorders (Autism Spectrum Disorders, ASD Books 3)",,B00PSNA9BE,,"November 17, 2014",English,1494 KB,Enabled,Enabled,Not Enabled,Enabled,45 pages,Enabled,"#79 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #365 in 90-Minute Parenting & Relationships Short Reads(https://www.amazon.com/gp/bestsellers/digital-text/8624217011/ref=pd_zg_hrsr_digital-text), #508 in Children's Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717443011/ref=pd_zg_hrsr_digital-text)","3.8 out of 5 stars, 24 ratings"
When Are We Going to Teach Health? : Let’s Teach Health as If Each Child’s Life Depends on It – Because It Does,Duncan  Van Dusen,B08L9WQBLF,"Lioncrest Publishing (November 10, 2020)","November 10, 2020",English,14223 KB,Enabled,Enabled,Enabled,Enabled,171 pages,Enabled,"#60 in Health & Nutrition for Parents(https://www.amazon.com/gp/bestsellers/digital-text/157617011/ref=pd_zg_hrsr_digital-text), #77 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #79 in Parenting Morals & Responsibility(https://www.amazon.com/gp/bestsellers/digital-text/157618011/ref=pd_zg_hrsr_digital-text)","4.9 out of 5 stars, 65 ratings"
"The Gentle Eating Book: The Easier, Calmer Approach to Feeding Your Child and Solving Common Eating Problems",Sarah Ockwell-Smith,B074L727QC,"Piatkus; 1st edition (March 1, 2018)","March 1, 2018",English,1542 KB,Enabled,Enabled,Not Enabled,Enabled,219 pages,Not Enabled,"#76 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #494 in Children's Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717443011/ref=pd_zg_hrsr_digital-text), #555 in Pregnancy & Childbirth (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156509011/ref=pd_zg_hrsr_digital-text)","4.6 out of 5 stars, 155 ratings"
Reading the Soul,Catherine Carrigan,B08271JQ24,"Unlimited Energy Now (November 30, 2019)","November 30, 2019",English,2481 KB,Enabled,Enabled,Not Enabled,Enabled,227 pages,Enabled,"#41 in Theism Christian Theology(https://www.amazon.com/gp/bestsellers/digital-text/158433011/ref=pd_zg_hrsr_digital-text), #55 in Teen & Young Adult Body, Mind & Spirit eBooks(https://www.amazon.com/gp/bestsellers/digital-text/7006634011/ref=pd_zg_hrsr_digital-text), #69 in Gestalt Psychology (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717472011/ref=pd_zg_hrsr_digital-text)","5.0 out of 5 stars, 5 ratings"
"HCG LOSE BIG AND FAST SUPER DIET - INCLUDES LINK TO “POUNDS & INCHES” (THE ORIGINAL HCG DIET MANUSCRIPT) BY DR. A.T.W. SIMEONS (HCG, HCG Diet, Lose Weight) (HOW TO BOOK & GUIDE FOR SMART DUMMIES 13)",CHRISTOPHER DAVID ALLEN,B0089138Z6,"GOOD ADVICE SELF-HELP BOOK PUBLICATIONS; 2016th edition (June 4, 2012)","June 4, 2012",English,2489 KB,Enabled,Enabled,Not Enabled,Enabled,34 pages,Enabled,"#65 in Weight Watchers(https://www.amazon.com/gp/bestsellers/digital-text/11717373011/ref=pd_zg_hrsr_digital-text), #72 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #167 in Family Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157591011/ref=pd_zg_hrsr_digital-text)","3.9 out of 5 stars, 45 ratings"
Stretching Matters: Simple Workouts to Keep You Stretched and End Everyday Pain,Richard Robertson,B085L7LC8L,,"March 5, 2020",English,1617 KB,Enabled,Enabled,Not Enabled,Enabled,81 pages,Enabled,"#73 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #151 in Sports Health & Safety (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717492011/ref=pd_zg_hrsr_digital-text), #272 in Sports Health & Safety (Books)(https://www.amazon.com/gp/bestsellers/books/10075829011/ref=pd_zg_hrsr_books)","4.2 out of 5 stars, 59 ratings"
30 Days to Stop Obsessing: A Mindfulness Program with a Touch of Humor (30-Days-Now Mindfulness and Meditation Guide Books),"Corin Devaso, Logan Tindell, &, more",B07SY9ZVNC,,"June 10, 2019",English,1691 KB,Enabled,Enabled,Not Enabled,Enabled,38 pages,Enabled,"#71 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #157 in Obsessive Compulsive Disorder (OCD)(https://www.amazon.com/gp/bestsellers/digital-text/11717489011/ref=pd_zg_hrsr_digital-text), #185 in Cognitive Behavioral Therapy (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717469011/ref=pd_zg_hrsr_digital-text)","2.7 out of 5 stars, 4 ratings"
"The DAILY 30: The Quick Everyday Bodyweight Workout! (Basic Fitness Exercise Routine for children, teen, men, women, and senior) (The STRENGTH WARRIOR Workout Routine - Series Book 1)",,B0785GNNR5,"Mathias Method; 1st edition (December 3, 2017)","December 3, 2017",English,20127 KB,Enabled,Enabled,Not Enabled,Enabled,41 pages,Enabled,"#56 in Pilates (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717422011/ref=pd_zg_hrsr_digital-text), #57 in Exercise For Children(https://www.amazon.com/gp/bestsellers/digital-text/11717418011/ref=pd_zg_hrsr_digital-text), #65 in Children's Fitness Books (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/155978011/ref=pd_zg_hrsr_digital-text)","3.2 out of 5 stars, 50 ratings"
The New Puberty: How to Navigate Early Development in Today's Girls,Louise Greenspan,B00K8DSRT0,"Rodale Books; 1st edition (September 9, 2014)","September 9, 2014",English,3548 KB,Enabled,Enabled,Not Enabled,Enabled,274 pages,Not Enabled,"#70 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #175 in Teen Health (Books)(https://www.amazon.com/gp/bestsellers/books/6511978011/ref=pd_zg_hrsr_books), #360 in Parenting Teenagers (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/157620011/ref=pd_zg_hrsr_digital-text)","4.5 out of 5 stars, 52 ratings"
Krav Maga QuickStart Guide: The Simplified Beginner's Guide to Krav Maga,ClydeBank Recreation,B00YUZA91G,"ClydeBank Media LLC (June 3, 2015)","June 3, 2015",English,2329 KB,Enabled,Enabled,Not Enabled,Enabled,69 pages,Enabled,"#69 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #176 in Extreme Sports (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/159840011/ref=pd_zg_hrsr_digital-text), #236 in Safety & First Aid (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/156562011/ref=pd_zg_hrsr_digital-text)","3.7 out of 5 stars, 95 ratings"
The DAILY 30: The Quick Everyday Bodyweight Workout! SECOND EDITION (Bodyweight Strength Training Exercises for Health and Fitness at Home) (The STRENGTH WARRIOR Workout Routine Book 1),Ryan J. Mathias,B07G36BHD2,"Mathias Method; 2nd edition (July 31, 2018)","July 31, 2018",English,18095 KB,Enabled,Enabled,Enabled,Enabled,59 pages,Enabled,"#55 in Exercise For Children(https://www.amazon.com/gp/bestsellers/digital-text/11717418011/ref=pd_zg_hrsr_digital-text), #68 in Teen Health (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717493011/ref=pd_zg_hrsr_digital-text), #94 in Ab Workouts (Kindle Store)(https://www.amazon.com/gp/bestsellers/digital-text/11717417011/ref=pd_zg_hrsr_digital-text)","3.8 out of 5 stars, 56 ratings"
